good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Düğün için zarif bir elbise aldım.,Düğün için zarif elbise aldım.,bir,∅,elbise,determiners
Evde huzurlu bir atmosfer yaratmak için hoş bir mum yaktım.,Evde huzurlu bir atmosfer yaratmak için hoş mum yaktım.,bir,∅,mum,determiners
Köşedeki dükkandan fiyatı uygun olan bir çanta aldım.,Köşedeki dükkandan fiyatı uygun olan çanta aldım.,bir,∅,çanta,determiners
Bahçede büyüyen rengarenk bir çiçek kopardım.,Bahçede büyüyen rengarenk çiçek kopardım.,bir,∅,çiçek,determiners
Ağzında kekremsi tat bırakan bir kahve içti.,Ağzında kekremsi tat bırakan kahve içti.,bir,∅,kahve,determiners
Geçen hafta tadı damağımda kalan bir tatlı yedim.,Geçen hafta tadı damağımda kalan tatlı yedim.,bir,∅,tatlı,determiners
Marketten fiyatı uygun olan bir peynir aldım.,Marketten fiyatı uygun olan peynir aldım.,bir,∅,peynir,determiners
Sınava çalışırken bana yardımcı olacak bir defter verdi.,Sınava çalışırken bana yardımcı olacak defter verdi.,bir,∅,defter,determiners
Dün akşam lezzeti damağımda kalan bir çorba içtim.,Dün akşam lezzeti damağımda kalan çorba içtim.,bir,∅,çorba,determiners
Sömestr tatilinde sürükleyici bir roman okudum.,Sömestr tatilinde sürükleyici roman okudum.,bir,∅,roman,determiners
Bu sabah beni kendime getiren bir kahve içtim.,Bu sabah beni kendime getiren kahve içtim.,bir,∅,kahve,determiners
O kafede tadına doyamadığımız bir salata yedik.,O kafede tadına doyamadığımız salata yedik.,bir,∅,salata,determiners
Geçen hafta indirime giren bir bilgisayar satın aldım.,Geçen hafta indirime giren bilgisayar satın aldım.,bir,∅,bilgisayar,determiners
Sahafta çok tavsiye edilen bir kitap buldum.,Sahafta çok tavsiye edilen kitap buldum.,bir,∅,kitap,determiners
Marketten indirimde olan bir deterjan aldım.,Marketten indirimde olan deterjan aldım.,bir,∅,deterjan,determiners
Ayşe rengi maviye çalan güzel bir çanta beğendi.,Ayşe rengi maviye çalan güzel çanta beğendi.,bir,∅,çanta,determiners
Akşam izlemek için herkesin merakla beklediği bir dizi seçtiler.,Akşam izlemek için herkesin merakla beklediği dizi seçtiler.,bir,∅,dizi,determiners
Müdüre İngilizce'ye çevirisini yaptırdığı önemli bir belge teslim etti.,Müdüre İngilizce'ye çevirisini yaptırdığı önemli belge teslim etti.,bir,∅,belge,determiners
Leonardo da Vinci'nin hayatının anlatıldığı etkileyici bir film izledik.,Leonardo da Vinci'nin hayatının anlatıldığı etkileyici film izledik.,bir,∅,film,determiners
Okulda çok beğenilen bir proje sunduk.,Okulda çok beğenilen proje sunduk.,bir,∅,proje,determiners
Kütüphanede sessizce çalışan bir öğrenci vardı.,Kütüphanede sessizce çalışan öğrenci vardı.,bir,∅,öğrenci,determiners
Laboratuvarda yeni geliştirilen bir ilaç denediler.,Laboratuvarda yeni geliştirilen ilaç denediler.,bir,∅,ilaç,determiners
Pastanede özenle hazırlanan bir pasta aldık.,Pastanede özenle hazırlanan pasta aldık.,bir,∅,pasta,determiners
Duvarda asılı duran bir resim inceledik.,Duvarda asılı duran resim inceledik.,bir,∅,resim,determiners
Şefin tarifinden uyarladığım nefis bir börek yaptım.,Şefin tarifinden uyarladığım nefis börek yaptım.,bir,∅,börek,determiners
İnternette çok beğenilen bir yemek tarifi denedim.,İnternette çok beğenilen yemek tarifi denedim.,bir,∅,yemek tarifi,determiners
Ufaklığın dikkatini çekecek eğlenceli bir oyuncak aldım.,Ufaklığın dikkatini çekecek eğlenceli oyuncak aldım.,bir,∅,oyuncak,determiners
Dokusu kadifeyi andıran güzel bir mont beğendik.,Dokusu kadifeyi andıran güzel mont beğendik.,bir,∅,mont,determiners
Herkesin önerdiği harika bir film izledik.,Herkesin önerdiği harika film izledik.,bir,∅,film,determiners
Ders çalışırken sessiz ve ferah bir kafe tercih ediyorum.,Ders çalışırken sessiz ve ferah kafe tercih ediyorum.,bir,∅,kafe,determiners
Yeni açılan kafede şefin önerdiği nefis bir tabak denedik.,Yeni açılan kafede şefin önerdiği nefis tabak denedik.,bir,∅,tabak,determiners
Akşam yemeğine içinde erişte ve sebze bulunan nefis bir çorba yaptım.,Akşam yemeğine içinde erişte ve sebze bulunan nefis çorba yaptım.,bir,∅,çorba,determiners
Dün akşam lezzeti damağımda kalan bir tatlı yedim.,Dün akşam lezzeti damağımda kalan tatlı yedim.,bir,∅,tatlı,determiners
Bu sabah beni ayıltan lezzetli bir kahve içtim.,Bu sabah beni ayıltan lezzetli kahve içtim.,bir,∅,kahve,determiners
Laboratuvarda çok etkili bir ilaç test ettiler.,Laboratuvarda çok etkili ilaç test ettiler.,bir,∅,ilaç,determiners
Gizem desenleri baya farklı duran bir bluz aldı.,Gizem desenleri baya farklı duran bluz aldı.,bir,∅,bluz,determiners
Beyaz dantel detayları içeren zarif bir gelinlik denedim.,Beyaz dantel detayları içeren zarif gelinlik denedim.,bir,∅,gelinlik,determiners
Butikte göz kamaştıran ince askılı bir elbise gördüm.,Butikte göz kamaştıran ince askılı elbise gördüm.,bir,∅,elbise,determiners
Mezuniyet kutlaması için fiyatı makul sayılabilecek bir araç aldılar.,Mezuniyet kutlaması için fiyatı makul sayılabilecek araç aldılar.,bir,∅,araç,determiners
Düğün hediyesi olarak bütçemizi zorlamayan bir takı alacağız.,Düğün hediyesi olarak bütçemizi zorlamayan takı alacağız.,bir,∅,takı,determiners
Bol fındık ve tarçın içeren enfes bir kek yaptılar.,Bol fındık ve tarçın içeren enfes kek yaptılar.,bir,∅,kek,determiners
Doğum günü için üstünü çileklerle süslediğimiz bir pasta hazırladık.,Doğum günü için üstünü çileklerle süslediğimiz pasta hazırladık.,bir,∅,pasta,determiners
Sinema gecesi için konusu dramatik olan farklı bir film bulduk.,Sinema gecesi için konusu dramatik olan farklı film bulduk.,bir,∅,film,determiners
Notere Almanca çevirisini yaptırdığı önemli bir belge verdi.,Notere Almanca çevirisini yaptırdığı önemli belge verdi.,bir,∅,belge,determiners
Müdüre İtalyanca'ya çevirisini yaptırdığı bir doküman götürdü.,Müdüre İtalyanca'ya çevirisini yaptırdığı doküman götürdü.,bir,∅,doküman,determiners
Annemin dolabında sakladığı bir mektup buldum.,Annemin dolabında sakladığı mektup buldum.,bir,∅,mektup,determiners
Ahmet rengi yeşile çalan parlak bir gömlek satın aldı.,Ahmet rengi yeşile çalan parlak gömlek satın aldı.,bir,∅,gömlek,determiners
Doğum günü hediyesi olarak fiyatı bize makul gelen bir bileklik seçtik.,Doğum günü hediyesi olarak fiyatı bize makul gelen bileklik seçtik.,bir,∅,bileklik,determiners
Avukata Rusça'ya çevirisini yaptırdığı bir sözleşme iletti.,Avukata Rusça'ya çevirisini yaptırdığı sözleşme iletti.,bir,∅,sözleşme,determiners
Mozart'ın gençliğinin anlatıldığı bir program seyrettik.,Mozart'ın gençliğinin anlatıldığı program seyrettik.,bir,∅,program,determiners
Zeynep rengi sarıya çalan desenli bir ceket denedi.,Zeynep rengi sarıya çalan desenli ceket denedi.,bir,∅,ceket,determiners
İçinde bol miktarda badem ve kakao olan bir pasta yaptılar.,İçinde bol miktarda badem ve kakao olan pasta yaptılar.,bir,∅,pasta,determiners
Seyretmek için arkadaşların tavsiye ettiği bir dizi seçtik.,Seyretmek için arkadaşların tavsiye ettiği dizi seçtik.,bir,∅,dizi,determiners
Patrona Japonca'ya çevirisini yaptırdığı bir rapor sundu.,Patrona Japonca'ya çevirisini yaptırdığı rapor sundu.,bir,∅,rapor,determiners
Piknik için rahatça oturacağımız geniş bir battaniye aldım.,Piknik için rahatça oturacağımız geniş battaniye aldım.,bir,∅,battaniye,determiners
Yeni açılan butikten ustanın tasarladığı bir kolye seçtik.,Yeni açılan butikten ustanın tasarladığı kolye seçtik.,bir,∅,kolye,determiners
Merve rengi griye çalan modern bir hırka seçti.,Merve rengi griye çalan modern hırka seçti.,bir,∅,hırka,determiners
Nişan hediyesi olarak modeli hoş gelen bir yüzük alacağız.,Nişan hediyesi olarak modeli hoş gelen yüzük alacağız.,bir,∅,yüzük,determiners
Akşam okumak için eleştirmenlerin beğendiği bir makale seçtiler.,Akşam okumak için eleştirmenlerin beğendiği makale seçtiler.,bir,∅,makale,determiners
Bankaya Korece'ye çevirisini yaptırdığı bir sözleşme verdi.,Bankaya Korece'ye çevirisini yaptırdığı sözleşme verdi.,bir,∅,sözleşme,determiners
Stüdyolarında özenle kaydedilen bir şarkı dinledik.,Stüdyolarında özenle kaydedilen şarkı dinledik.,bir,∅,şarkı,determiners
Picasso'nun yaşamının anlatıldığı bir sergi gezdik.,Picasso'nun yaşamının anlatıldığı sergi gezdik.,bir,∅,sergi,determiners
Kütüphaneden herkesin önerdiği bir kitap aldım.,Kütüphaneden herkesin önerdiği kitap aldım.,bir,∅,kitap,determiners
Yeni işimde bana yardımcı olacak bir ajanda satın aldım.,Yeni işimde bana yardımcı olacak ajanda satın aldım.,bir,∅,ajanda,determiners
Sinema gecesi için herkesin beğendiği bir film seçti.,Sinema gecesi için herkesin beğendiği film seçti.,bir,∅,film,determiners
Yolda dikkatle yürüyen bir adam gördüm.,Yolda dikkatle yürüyen adam gördüm.,bir,∅,adam,determiners
Tiyatroda oyuncuların büyük özveriyle canlandırdığı bir oyun izledik.,Tiyatroda oyuncuların büyük özveriyle canlandırdığı oyun izledik.,bir,∅,oyun,determiners
Bilim insanları yeni yöntemlerle geliştirilen bir aşı test ediyor.,Bilim insanları yeni yöntemlerle geliştirilen aşı test ediyor.,bir,∅,aşı,determiners
Bütün gün beni tok tutan sağlıklı bir smoothie içtim.,Bütün gün beni tok tutan sağlıklı smoothie içtim.,bir,∅,smoothie,determiners
Büyükannemin tarifine göre yapılan bir reçel tattırdı.,Büyükannemin tarifine göre yapılan reçel tattırdı.,bir,∅,reçel,determiners
Sabah kahvaltısında lezzetli bir omlet yedim.,Sabah kahvaltısında lezzetli omlet yedim.,bir,∅,omlet,determiners
Pazar sabahı ailece keyif aldığımız bir kahvaltı yaptık.,Pazar sabahı ailece keyif aldığımız kahvaltı yaptık.,bir,∅,kahvaltı,determiners
Sergide sanatçının ustalıkla çizdiği bir portre gördük.,Sergide sanatçının ustalıkla çizdiği portre gördük.,bir,∅,portre,determiners
Ormanda hızlıca koşan bir geyik fark ettik.,Ormanda hızlıca koşan geyik fark ettik.,bir,∅,geyik,determiners
Deniz kenarında serinleten bir rüzgar hissettik.,Deniz kenarında serinleten rüzgar hissettik.,bir,∅,rüzgar,determiners
Parkta heyecan verici bir yarış izledik.,Parkta heyecan verici yarış izledik.,bir,∅,yarış,determiners
Ders sırasında öğretmen faydalı bir öneri sundu.,Ders sırasında öğretmen faydalı öneri sundu.,bir,∅,öneri,determiners
Konferansta ilginç bir sunum dinledik.,Konferansta ilginç sunum dinledik.,bir,∅,sunum,determiners
Kitapçının vitrininde ilgi çekici bir roman gördüm.,Kitapçının vitrininde ilgi çekici roman gördüm.,bir,∅,roman,determiners
Evin dekorasyonu için zarif bir tablo aldım.,Evin dekorasyonu için zarif tablo aldım.,bir,∅,tablo,determiners
Kitap kulübünde heyecan verici bir roman okuduk.,Kitap kulübünde heyecan verici roman okuduk.,bir,∅,roman,determiners
Bebeğin koluna sallayınca ses çıkaran bir oyuncak verdi.,Bebeğin koluna sallayınca ses çıkaran oyuncak verdi.,bir,∅,oyuncak,determiners
Bebeğin sırtına sallayınca ses çıkaran bir oyuncak verdi.,Bebeğin sırtına sallayınca ses çıkaran oyuncak verdi.,bir,∅,oyuncak,determiners
Bebeğin kanına sallayınca ses çıkaran bir oyuncak verdi.,Bebeğin kanına sallayınca ses çıkaran oyuncak verdi.,bir,∅,oyuncak,determiners
Bebeğin eline sallayınca hareket çıkaran bir oyuncak verdi.,Bebeğin eline sallayınca hareket çıkaran oyuncak verdi.,bir,∅,oyuncak,determiners
Bebeğin eline sallayınca şiddet çıkaran bir oyuncak verdi.,Bebeğin eline sallayınca şiddet çıkaran oyuncak verdi.,bir,∅,oyuncak,determiners
Bebeğin eline sallayınca his çıkaran bir oyuncak verdi.,Bebeğin eline sallayınca his çıkaran oyuncak verdi.,bir,∅,oyuncak,determiners
Bebeğin eline sallayınca parazit çıkaran bir oyuncak verdi.,Bebeğin eline sallayınca parazit çıkaran oyuncak verdi.,bir,∅,oyuncak,determiners
Bebeğin eline sallayınca darbe çıkaran bir oyuncak verdi.,Bebeğin eline sallayınca darbe çıkaran oyuncak verdi.,bir,∅,oyuncak,determiners
Bebeğin eline sallayınca yankı çıkaran bir oyuncak verdi.,Bebeğin eline sallayınca yankı çıkaran oyuncak verdi.,bir,∅,oyuncak,determiners
Nazan rengi kırmızıya çalan bir elbise beğendi.,Nazan rengi kırmızıya çalan elbise beğendi.,bir,∅,elbise,determiners
Nazan rengi maviye çalan bir elbise beğendi.,Nazan rengi maviye çalan elbise beğendi.,bir,∅,elbise,determiners
Nazan rengi beyaza çalan bir elbise beğendi.,Nazan rengi beyaza çalan elbise beğendi.,bir,∅,elbise,determiners
Nazan rengi siyaha çalan bir elbise beğendi.,Nazan rengi siyaha çalan elbise beğendi.,bir,∅,elbise,determiners
Nazan rengi sarıya çalan bir elbise beğendi.,Nazan rengi sarıya çalan elbise beğendi.,bir,∅,elbise,determiners
Nazan rengi kızıla çalan bir elbise beğendi.,Nazan rengi kızıla çalan elbise beğendi.,bir,∅,elbise,determiners
Nazan rengi mora çalan bir elbise beğendi.,Nazan rengi mora çalan elbise beğendi.,bir,∅,elbise,determiners
Nazan rengi humusa çalan bir elbise beğendi.,Nazan rengi humusa çalan elbise beğendi.,bir,∅,elbise,determiners
Nazan rengi kırmıza çalan bir elbise beğendi.,Nazan rengi kırmıza çalan elbise beğendi.,bir,∅,elbise,determiners
Mezuniyet hatırası olarak fiyatı uygun gelen bir araba alırız.,Mezuniyet hatırası olarak fiyatı uygun gelen araba alırız.,bir,∅,araba,determiners
Mezuniyet promosyonu olarak fiyatı uygun gelen bir araba alırız.,Mezuniyet promosyonu olarak fiyatı uygun gelen araba alırız.,bir,∅,araba,determiners
Mezuniyet ikramiyesi olarak fiyatı uygun gelen bir araba alırız.,Mezuniyet ikramiyesi olarak fiyatı uygun gelen araba alırız.,bir,∅,araba,determiners
Mezuniyet hediyesi olarak fiyatı uygun gelen bir araba alırız.,Mezuniyet hediyesi olarak fiyatı uygun gelen araba alırız.,bir,∅,araba,determiners
Mezuniyet sertifikası olarak fiyatı uygun gelen bir araba alırız.,Mezuniyet sertifikası olarak fiyatı uygun gelen araba alırız.,bir,∅,araba,determiners
Mezuniyet anısı olarak fiyatı uygun gelen bir araba alırız.,Mezuniyet anısı olarak fiyatı uygun gelen araba alırız.,bir,∅,araba,determiners
Mezuniyet faturası olarak fiyatı uygun gelen bir araba alırız.,Mezuniyet faturası olarak fiyatı uygun gelen araba alırız.,bir,∅,araba,determiners
Mezuniyet kutusu olarak fiyatı uygun gelen bir araba alırız.,Mezuniyet kutusu olarak fiyatı uygun gelen araba alırız.,bir,∅,araba,determiners
Mezuniyet paketi olarak fiyatı uygun gelen bir araba alırız.,Mezuniyet paketi olarak fiyatı uygun gelen araba alırız.,bir,∅,araba,determiners
Geçen sene köyde topraktan yapılan bir baraka gördüm.,Geçen sene köyde topraktan yapılan baraka gördüm.,bir,∅,baraka,determiners
Geçen sene köyde tahtadan yapılan bir baraka gördüm.,Geçen sene köyde tahtadan yapılan baraka gördüm.,bir,∅,baraka,determiners
Geçen sene köyde demirden yapılan bir baraka gördüm.,Geçen sene köyde demirden yapılan baraka gördüm.,bir,∅,baraka,determiners
Geçen sene köyde plastikten yapılan bir baraka gördüm.,Geçen sene köyde plastikten yapılan baraka gördüm.,bir,∅,baraka,determiners
Geçen sene köyde camdan yapılan bir baraka gördüm.,Geçen sene köyde camdan yapılan baraka gördüm.,bir,∅,baraka,determiners
Geçen sene köyde duvardan yapılan bir baraka gördüm.,Geçen sene köyde duvardan yapılan baraka gördüm.,bir,∅,baraka,determiners
Geçen sene köyde metalden yapılan bir baraka gördüm.,Geçen sene köyde metalden yapılan baraka gördüm.,bir,∅,baraka,determiners
Geçen sene köyde kilden yapılan bir baraka gördüm.,Geçen sene köyde kilden yapılan baraka gördüm.,bir,∅,baraka,determiners
Geçen sene köyde kartondan yapılan bir baraka gördüm.,Geçen sene köyde kartondan yapılan baraka gördüm.,bir,∅,baraka,determiners
İçinde bolca ceviz ve bal olan bir kek yaptılar.,İçinde bolca ceviz ve bal olan kek yaptılar.,bir,∅,kek,determiners
İçinde bolca ceviz ve karanfil olan bir kek yaptılar.,İçinde bolca ceviz ve karanfil olan kek yaptılar.,bir,∅,kek,determiners
İçinde bolca ceviz ve zencefil olan bir kek yaptılar.,İçinde bolca ceviz ve zencefil olan kek yaptılar.,bir,∅,kek,determiners
İçinde bolca ceviz ve bade olan bir kek yaptılar.,İçinde bolca ceviz ve bade olan kek yaptılar.,bir,∅,kek,determiners
İçinde bolca ceviz ve fındık olan bir kek yaptılar.,İçinde bolca ceviz ve fındık olan kek yaptılar.,bir,∅,kek,determiners
İçinde bolca ceviz ve limon olan bir kek yaptılar.,İçinde bolca ceviz ve limon olan kek yaptılar.,bir,∅,kek,determiners
İçinde bolca ceviz ve vanilya olan bir kek yaptılar.,İçinde bolca ceviz ve vanilya olan kek yaptılar.,bir,∅,kek,determiners
İçinde bolca ceviz ve elma olan bir kek yaptılar.,İçinde bolca ceviz ve elma olan kek yaptılar.,bir,∅,kek,determiners
İçinde bolca ceviz ve kahve olan bir kek yaptılar.,İçinde bolca ceviz ve kahve olan kek yaptılar.,bir,∅,kek,determiners
Gece izlemek için herkesin takdirle bahsettiği bir film seçtiler.,Gece izlemek için herkesin takdirle bahsettiği film seçtiler.,bir,∅,film,determiners
Gece izlemek için herkesin gururla bahsettiği bir film seçtiler.,Gece izlemek için herkesin gururla bahsettiği film seçtiler.,bir,∅,film,determiners
Gece izlemek için herkesin saygıyla bahsettiği bir film seçtiler.,Gece izlemek için herkesin saygıyla bahsettiği film seçtiler.,bir,∅,film,determiners
Gece izlemek için herkesin hayranla bahsettiği bir film seçtiler.,Gece izlemek için herkesin hayranla bahsettiği film seçtiler.,bir,∅,film,determiners
Gece izlemek için herkesin onurla bahsettiği bir film seçtiler.,Gece izlemek için herkesin onurla bahsettiği film seçtiler.,bir,∅,film,determiners
Gece izlemek için herkesin tehditle bahsettiği bir film seçtiler.,Gece izlemek için herkesin tehditle bahsettiği film seçtiler.,bir,∅,film,determiners
Gece izlemek için herkesin hakaretle bahsettiği bir film seçtiler.,Gece izlemek için herkesin hakaretle bahsettiği film seçtiler.,bir,∅,film,determiners
Gece izlemek için herkesin kotla bahsettiği bir film seçtiler.,Gece izlemek için herkesin kotla bahsettiği film seçtiler.,bir,∅,film,determiners
Gece izlemek için herkesin sevgiyle bahsettiği bir film seçtiler.,Gece izlemek için herkesin sevgiyle bahsettiği film seçtiler.,bir,∅,film,determiners
Notere Fransızca'ya filmini yaptırdığı bir evrak götürdü.,Notere Fransızca'ya filmini yaptırdığı evrak götürdü.,bir,∅,evrak,determiners
Notere Fransızca'ya baskısını yaptırdığı bir evrak götürdü.,Notere Fransızca'ya baskısını yaptırdığı evrak götürdü.,bir,∅,evrak,determiners
Notere Fransızca'ya projesini yaptırdığı bir evrak götürdü.,Notere Fransızca'ya projesini yaptırdığı evrak götürdü.,bir,∅,evrak,determiners
Notere Fransızca'ya dizisini yaptırdığı bir evrak götürdü.,Notere Fransızca'ya dizisini yaptırdığı evrak götürdü.,bir,∅,evrak,determiners
Notere Fransızca'ya servisini yaptırdığı bir evrak götürdü.,Notere Fransızca'ya servisini yaptırdığı evrak götürdü.,bir,∅,evrak,determiners
Notere Fransızca'ya hizmetini yaptırdığı bir evrak götürdü.,Notere Fransızca'ya hizmetini yaptırdığı evrak götürdü.,bir,∅,evrak,determiners
Notere Fransızca'ya çevirisini yaptırdığı bir evrak götürdü.,Notere Fransızca'ya çevirisini yaptırdığı evrak götürdü.,bir,∅,evrak,determiners
Anlaşılıyor ki notere Fransızca'ya çevirisini yaptırdığı bir evrak götürdü.,Anlaşılıyor ki notere Fransızca'ya çevirisini yaptırdığı evrak götürdü.,bir,∅,evrak,determiners
Belli ki notere Fransızca'ya çevirisini yaptırdığı bir evrak götürdü.,Belli ki notere Fransızca'ya çevirisini yaptırdığı evrak götürdü.,bir,∅,evrak,determiners
Ders çalışmak için sabahları kalabalık olmayan bir kafe arıyorum.,Ders çalışmak için sabahları kalabalık olmayan kafe arıyorum.,bir,∅,kafe,determiners
O halde ders çalışmak için sabahları kalabalık olmayan bir kafe arıyorum.,O halde ders çalışmak için sabahları kalabalık olmayan kafe arıyorum.,bir,∅,kafe,determiners
Görünüşe göre ders çalışmak için sabahları kalabalık olmayan bir kafe arıyorum.,Görünüşe göre ders çalışmak için sabahları kalabalık olmayan kafe arıyorum.,bir,∅,kafe,determiners
Şu halde ders çalışmak için sabahları kalabalık olmayan bir kafe arıyorum.,Şu halde ders çalışmak için sabahları kalabalık olmayan kafe arıyorum.,bir,∅,kafe,determiners
Demek ki ders çalışmak için sabahları kalabalık olmayan bir kafe arıyorum.,Demek ki ders çalışmak için sabahları kalabalık olmayan kafe arıyorum.,bir,∅,kafe,determiners
Anlaşılıyor ki ders çalışmak için sabahları kalabalık olmayan bir kafe arıyorum.,Anlaşılıyor ki ders çalışmak için sabahları kalabalık olmayan kafe arıyorum.,bir,∅,kafe,determiners
Anlaşılan ders çalışmak için sabahları kalabalık olmayan bir kafe arıyorum.,Anlaşılan ders çalışmak için sabahları kalabalık olmayan kafe arıyorum.,bir,∅,kafe,determiners
Belli ki ders çalışmak için sabahları kalabalık olmayan bir kafe arıyorum.,Belli ki ders çalışmak için sabahları kalabalık olmayan kafe arıyorum.,bir,∅,kafe,determiners
Yani ders çalışmak için sabahları kalabalık olmayan bir kafe arıyorum.,Yani ders çalışmak için sabahları kalabalık olmayan kafe arıyorum.,bir,∅,kafe,determiners
Mimar Sinan'ın kariyerinin anlatıldığı bir belgesel izledik.,Mimar Sinan'ın kariyerinin anlatıldığı belgesel izledik.,bir,∅,belgesel,determiners
Mimar Sinan'ın karakterinin anlatıldığı bir belgesel izledik.,Mimar Sinan'ın karakterinin anlatıldığı belgesel izledik.,bir,∅,belgesel,determiners
Mimar Sinan'ın kararının anlatıldığı bir belgesel izledik.,Mimar Sinan'ın kararının anlatıldığı belgesel izledik.,bir,∅,belgesel,determiners
Mimar Sinan'ın ailenin anlatıldığı bir belgesel izledik.,Mimar Sinan'ın ailenin anlatıldığı belgesel izledik.,bir,∅,belgesel,determiners
Mimar Sinan'ın evinin anlatıldığı bir belgesel izledik.,Mimar Sinan'ın evinin anlatıldığı belgesel izledik.,bir,∅,belgesel,determiners
Mimar Sinan'ın biriminin anlatıldığı bir belgesel izledik.,Mimar Sinan'ın biriminin anlatıldığı belgesel izledik.,bir,∅,belgesel,determiners
Mimar Sinan'ın hayatının anlatıldığı bir belgesel izledik.,Mimar Sinan'ın hayatının anlatıldığı belgesel izledik.,bir,∅,belgesel,determiners
Şu halde mimar Sinan'ın hayatının anlatıldığı bir belgesel izledik.,Şu halde mimar Sinan'ın hayatının anlatıldığı belgesel izledik.,bir,∅,belgesel,determiners
Öyle görünüyor ki mimar Sinan'ın hayatının anlatıldığı bir belgesel izledik.,Öyle görünüyor ki mimar Sinan'ın hayatının anlatıldığı belgesel izledik.,bir,∅,belgesel,determiners
Ofise mis gibi kokan bir çiçek geldi.,Ofise mis gibi kokan çiçek geldi.,bir,∅,çiçek,determiners
Ofise sis gibi kokan bir çiçek geldi.,Ofise sis gibi kokan çiçek geldi.,bir,∅,çiçek,determiners
Ofise şut gibi kokan bir çiçek geldi.,Ofise şut gibi kokan çiçek geldi.,bir,∅,çiçek,determiners
Ofise ses gibi kokan bir çiçek geldi.,Ofise ses gibi kokan çiçek geldi.,bir,∅,çiçek,determiners
Ofise sel gibi kokan bir çiçek geldi.,Ofise sel gibi kokan çiçek geldi.,bir,∅,çiçek,determiners
Öyle görünüyor ki ofise mis gibi kokan bir çiçek geldi.,Öyle görünüyor ki ofise mis gibi kokan çiçek geldi.,bir,∅,çiçek,determiners
Anlaşılıyor ki ofise mis gibi kokan bir çiçek geldi.,Anlaşılıyor ki ofise mis gibi kokan çiçek geldi.,bir,∅,çiçek,determiners
Yani ofise mis gibi kokan bir çiçek geldi.,Yani ofise mis gibi kokan çiçek geldi.,bir,∅,çiçek,determiners
Anlaşılan ofise mis gibi kokan bir çiçek geldi.,Anlaşılan ofise mis gibi kokan çiçek geldi.,bir,∅,çiçek,determiners
Sabahları içimi ısıtan bir çorba içmeyi seviyorum.,Sabahları içimi ısıtan çorba içmeyi seviyorum.,bir,∅,çorba,determiners
Sabahları kanamı ısıtan bir çorba içmeyi seviyorum.,Sabahları kanamı ısıtan çorba içmeyi seviyorum.,bir,∅,çorba,determiners
